simulation_number,Target_Effluent_S_O2 (mg/L),Target_Wastage_S_O2 (mg/L),Target_Effluent_S_N2 (mg/L),Target_Wastage_S_N2 (mg/L),Target_Effluent_S_NH4 (mg/L),Target_Wastage_S_NH4 (mg/L),Target_Effluent_S_NO3 (mg/L),Target_Wastage_S_NO3 (mg/L),Target_Effluent_S_PO4 (mg/L),Target_Wastage_S_PO4 (mg/L),Target_Effluent_S_F (mg/L),Target_Wastage_S_F (mg/L),Target_Effluent_S_A (mg/L),Target_Wastage_S_A (mg/L),Target_Effluent_S_I (mg/L),Target_Wastage_S_I (mg/L),Target_Effluent_S_ALK (mg/L),Target_Wastage_S_ALK (mg/L),Target_Effluent_X_I (mg/L),Target_Wastage_X_I (mg/L),Target_Effluent_X_S (mg/L),Target_Wastage_X_S (mg/L),Target_Effluent_X_H (mg/L),Target_Wastage_X_H (mg/L),Target_Effluent_X_PAO (mg/L),Target_Wastage_X_PAO (mg/L),Target_Effluent_X_PP (mg/L),Target_Wastage_X_PP (mg/L),Target_Effluent_X_PHA (mg/L),Target_Wastage_X_PHA (mg/L),Target_Effluent_X_AUT (mg/L),Target_Wastage_X_AUT (mg/L),Target_Effluent_X_MeOH (mg/L),Target_Wastage_X_MeOH (mg/L),Target_Effluent_X_MeP (mg/L),Target_Wastage_X_MeP (mg/L),Target_Effluent_COD (mg/L),Target_Wastage_COD (mg/L),Target_Effluent_BOD (mg/L),Target_Wastage_BOD (mg/L),Target_Effluent_TN (mg/L),Target_Wastage_TN (mg/L),Target_Effluent_TKN (mg/L),Target_Wastage_TKN (mg/L),Target_Effluent_TP (mg/L),Target_Wastage_TP (mg/L),Target_Effluent_TSS (mg/L),Target_Wastage_TSS (mg/L),Target_Effluent_VSS (mg/L),Target_Wastage_VSS (mg/L),Target_Effluent_H2O (mg/L),Target_Wastage_H2O (mg/L)
2028,7.046270525531316,7.04627052553132,2.950961138949692,2.9509611389496944,14.610425217816358,14.610425217816363,116.00375860797526,116.00375860797531,140.0104237811217,140.01042378112177,0.3082110160905311,0.3082110160905312,0.0019692995153862015,0.001969299515386202,199.9999999999383,199.9999999999384,1.5958860586505075,1.5958860586505086,754.8563058515318,15093.67539507617,2.650154751258672,52.99098020661525,176.72216600865377,3533.635459056516,6.747516405253551,134.9194827603117,2.257930486908272,45.14828791897622,0.0034548675638570504,0.06908155782445344,12.806884517960526,256.079145445123,0.02648476922354317,0.529574312984926,28.73365976654166,574.541843350569,1154.0966627177663,19271.679724418103,112.97950873470253,2254.849134611149,161.56592214858543,711.3409633743984,45.56216354061019,595.337204766423,159.6731792830601,533.1171022293511,780.8231298614503,15612.893171504027,647.2085698395847,12941.212771681521,996219.467131116,984157.2661655154
2029,6.611537730102781,6.611537730102783,16.209052391493287,16.209052391493294,13.086643878049687,13.086643878049687,114.03689473766333,114.03689473766339,143.76074366790627,143.76074366790633,1.3518102597188895,1.35181025971889,0.002890605597545783,0.002890605597545784,200.00000002320837,200.00000002320846,0.228716423316053,0.22871642331605305,883.059944240305,13649.520046546053,1.3054658712934546,20.178678351933804,86.35096487265025,1334.732974534162,4.769169782646814,73.71739481357868,1.621677956532588,25.066390929753034,0.00012620134674165456,0.0019507031470363688,7.181003619601276,110.99728110121836,0.005239301473641778,0.08098425362945778,32.54964555565176,503.1221746809688,1184.0213754763681,15390.503026938617,57.42985198995946,873.6548366489333,153.75859012263737,509.32297652016223,39.72169538497406,395.2860817824989,162.89046786171284,439.2548120522208,789.5301982137663,12203.824143720467,652.9647435132556,10092.922246563372,996183.6183282281,986719.282420716
2030,7.9299075874334655,7.929907587433468,3.5613358483883797,3.5613358483883806,19.584708940402713,19.584708940402713,120.5785566816578,120.57855668165783,143.64506349982335,143.6450634998234,1.7110049409219366,1.7110049409219368,0.007320181457730021,0.007320181457730022,199.99993491480944,199.99993491480944,0.1715970844491951,0.1715970844491951,5.925119298309166,2890.9322935205973,0.007930403406507178,3.869332945761911,0.5467807175296319,266.78045693221026,0.03541486116571199,17.279308763234724,0.012112075626709734,5.909617816608531,2.4224671153020163e-06,0.0011819489298074996,0.04364481722942458,21.294796816891782,2.5689503537138307e-05,0.012534197480422367,0.2182142620324474,106.4691907885111,208.27715255729666,3401.875630964815,1.5912659146862806,176.5028328540609,142.37722354925347,221.5628336835423,21.798666867595642,100.98427700188445,143.79094846807052,206.4929036529177,5.270348301276715,2571.4621655989554,4.354199495647566,2124.4628674380847,996810.9564832122,994681.7919115025
2031,6.995882617782956,6.995882617782951,4.594405429350743,4.59440542935074,14.897493934829685,14.897493934829674,116.69108692338611,116.69108692338601,140.88688034249486,140.8868803424948,0.4951044831489231,0.49510448314892264,0.003046426542936358,0.0030464265429363552,199.9999999998642,199.9999999998641,0.8097127931353688,0.809712793135368,745.0356062673778,12119.05284516709,2.4246263779709074,39.43996093237742,146.22604042820848,2378.5723747718707,6.193670270672993,100.74876513873419,2.084124799960368,33.90122347733613,0.008155587503583518,0.13266211051910728,10.798838649337098,175.65831103484464,0.015284515475890903,0.24862415864003617,28.121334353186953,457.43308673569345,1111.1850884906269,15014.103070064994,94.2542311209424,1527.724974117737,160.02642962755058,563.4106508995271,43.33534270416449,446.7195639761412,159.49032073466162,443.42243978316645,742.3549752254676,12075.448608024568,614.762929020149,9999.984378425957,996242.4737949119,986981.9294791252
2032,7.806574368903779,7.806574368903776,5.635978855178646,5.635978855178643,19.3646294593781,19.36462945937809,120.1552816418961,120.15528164189601,144.05137976872223,144.05137976872217,2.975886701608377,2.975886701608375,0.007046745744092352,0.007046745744092349,200.00000000026802,200.00000000026787,0.11790518121009412,0.11790518121009406,542.8307788728099,13299.830991566096,0.5746900688529629,14.08041158636434,39.37459932521067,964.7122763991911,3.1829315463169814,77.98461927977527,1.0934920048221297,26.791514816021,0.00025750846630301014,0.0063091836609543,3.1857764226201577,78.05432124859648,0.0016130543183587832,0.039521247964118086,19.898000572786028,487.5184956123262,792.1319671918974,14637.651862711306,28.392188423875105,645.370744461997,155.69082239312579,486.62160918203097,35.53554075122969,366.4663275401349,155.61008366661707,426.550420757397,472.14952229960244,11568.078107827274,389.7193856928433,9548.467341175303,996418.8781953682,987183.3662225257
2033,7.71654226210402,7.716542262104021,5.473689841715486,5.473689841715486,15.126716044152058,15.126716044152058,117.34624475459553,117.34624475459552,141.3888319556378,141.3888319556378,1.876578797709649,1.8765787977096495,0.004192759683983266,0.004192759683983266,200.0000000002878,200.00000000028783,0.16484807539182106,0.16484807539182106,733.1835757859969,11648.098043613492,1.8509207351505992,29.405604416163623,125.07040495101589,1986.9953274145612,5.9894179004652655,95.15396857328997,2.0159929897529163,32.02810970595661,0.001038282979461032,0.016495216670411695,9.512031477857995,151.11778128587997,0.0032536310226045574,0.05169048298499014,27.526209668567805,437.30929002987506,1077.4881606911476,14112.66799207774,82.07618630517703,1283.870220101613,159.10699631086143,524.9961386207593,41.76075155626593,407.64989386616384,159.23854087553067,424.6880484656514,711.8225060717841,11308.734420961588,588.8784357344815,9355.52020222436,996259.8495589563,987572.3672513793
2034,7.6403432921990335,7.640343292199035,3.696453239197907,3.6964532391979086,18.536682505751834,18.53668250575184,120.03529267715996,120.03529267716002,142.51504625025532,142.51504625025535,3.292659410465177,3.292659410465178,0.003683380574972895,0.0036833805749728957,200.0000005802514,200.00000058025142,0.11244002456845255,0.11244002456845258,11.19079025595198,11671.260959938321,0.017739688963500717,18.501333195038214,1.227950692283011,1280.6721105285128,0.08965656863614108,93.5059263369245,0.030759805225753754,32.080461312882186,2.0284307886270206e-06,0.0021155203995220904,0.09749261286020341,101.67840700548244,3.215622667270815e-05,0.03353683738147941,0.4141891309425961,431.97212381225836,215.91997521841716,13368.917195895969,3.1756191775071523,849.373738554374,140.99433735487037,478.1459785685607,20.959044677710438,358.1106858914007,142.80418362969147,409.7590337222154,10.193414854045237,10631.063768816299,8.408355390281704,8769.36371421015,996813.9338177108,988032.6925632638
2035,7.876335146263867,7.8763351462638695,4.467321188508522,4.4673211885085236,20.263542311243427,20.263542311243434,120.97753247511162,120.97753247511164,144.1432169320964,144.14321693209646,3.449748918488274,3.4497489184882753,0.002749012285544476,0.0027490122855444773,199.9999999342329,199.999999934233,0.10893716241916339,0.1089371624191634,671.8024961370038,15377.903678931574,0.629734246954537,14.414939879914467,43.50131455021931,995.7674002505543,4.069336581735303,93.14920136634424,1.3867041692260353,31.74236962224979,7.937627931559064e-05,0.0018169637426565782,3.5607262005971445,81.50684889486351,0.0018310393856775995,0.0419134306097277,24.582419528139827,562.7041904020081,927.0161849577961,16766.196384152,31.813780716653874,674.0450832923171,160.3850029591489,533.4088799629035,39.40747048403729,412.4313474877918,158.35995854234866,468.8165558946998,579.3990404177599,13262.741187244188,477.9610045913187,10940.77252340507,996324.5759581996,985755.202949941
2036,5.58972462296132,5.589724622961319,4.667121713177831,4.66712171317783,15.031388439274567,15.031388439274561,113.21496120865099,113.21496120865096,139.81857469717016,139.81857469717016,0.23239020810817773,0.2323902081081777,0.0024607916546382025,0.0024607916546382025,200.00000000052736,200.00000000052734,4.449342885098019,4.449342885098018,448.8522356228084,14353.834367363053,1.7432135516762932,55.74618237778183,109.43294794079546,3499.5534931331913,4.058311343563462,129.78063650696095,1.3574495516780853,43.40984511261808,0.013472694742063729,0.4308429667088394,7.781009101441794,248.82869458824752,0.031671679149311904,1.0128278318914714,17.1022654628999,546.9129176119995,772.1160412553177,18488.409067936234,69.90489767125557,2230.2704737577333,147.78915339570335,691.0312536925344,34.574192187052354,577.8162924838834,151.6221088676212,517.2115053132045,468.6115912673906,14985.7183051463,388.54751677284077,12425.351278175014,996470.3394619754,984677.2683172087
2037,4.728517109195607,4.72851710919561,22.736969576033534,22.736969576033545,10.316435800725936,10.316435800725941,111.07316760995651,111.07316760995656,144.30255596691035,144.3025559669104,1.4537005800439216,1.4537005800439218,0.003985922144034851,0.003985922144034853,200.00000000000716,200.00000000000725,0.20649734501873915,0.20649734501873926,433.0928039723259,13124.513099542699,0.5731026082195351,17.36739243868851,37.94704911865445,1149.9534018547085,1.9224242599218822,58.25745002181105,0.6594674805418053,19.98460724285412,7.768415938820028e-05,0.0023541531010580975,3.262673406935041,98.87257298226729,0.002305434761461553,0.06986426107617856,15.91919489082765,482.4178096761711,678.2558175524114,14650.42395749547,25.81797520095669,751.7644495509155,135.1372448868449,478.1140118566005,24.06407727688842,367.0408442466439,153.4452513631833,420.9382542379818,382.1167908336569,11579.727903241741,316.21626306401555,9582.66784579802,996529.377777991,987226.5034840787
2038,7.477434666760487,7.477434666760485,31.24380289479807,31.243802894798062,4.749223393913781,4.74922339391378,105.77416607377822,105.77416607377819,143.38991847455577,143.38991847455577,0.80712816962488,0.8071281696248798,0.002748239759494976,0.002748239759494975,199.99999999999991,199.99999999999986,0.4005864277545376,0.40058642775453757,125.08957258348327,12604.127584887237,0.23385098469219628,23.56301637328592,14.85050819366558,1496.3493447741544,0.6645054545720519,66.95611278621905,0.2246325009974331,22.634154420780213,0.00010864711891775109,0.010947372513051218,1.2957159476476219,130.55739803590978,0.0013203194597436675,0.13303646802623975,4.63188176802314,466.71219316313557,342.9441382205639,14522.374280638704,10.241997992444924,974.0628401025851,116.23549987555005,484.1430755571967,10.461333801771847,378.3689094834186,146.16333922254788,422.03686244670945,114.47996497618854,11535.094849815043,94.79192954448435,9551.312306219192,996772.700630274,987333.273048384
2039,7.244138158424401,7.244138158424406,66.32620908357245,66.32620908357248,0.046286524697148806,0.04628652469714883,76.6259960473336,76.62599604733364,144.29009487371397,144.290094873714,0.40647832501243747,0.40647832501243775,0.002486637050797076,0.002486637050797077,200.00000000407877,200.00000000407886,21.04600299174511,21.046002991745112,669.1534572858722,11588.267738646997,1.0726185465868987,18.57539666566678,68.93014506961292,1193.7186719027918,2.534271679877464,43.88801765742697,0.8588519085415154,14.873428143665924,0.00020030442123698775,0.0034688325035990967,6.333501988095691,109.68233962206187,0.07951478812145649,1.377021434919634,24.566264079351207,425.4337213537081,948.4331598406084,13154.54459829359,44.998820923757975,774.4958804843466,97.55630512103384,405.5030796041482,20.930309073700254,328.87708355681457,158.4565028906136,389.55482955444154,600.1035091499202,10392.474340844592,497.4481864267127,8614.709686771337,996342.9940752728,988225.4022813016
2040,6.777469233086317,6.777469233086315,18.516142569717193,18.51614256971718,8.80192098141459,8.801920981414584,110.65251518684619,110.65251518684613,141.62547327542103,141.62547327542094,0.7681687062951729,0.7681687062951725,0.0040383083065902185,0.004038308306590216,199.9999999958432,199.99999999584313,0.4318872619112349,0.4318872619112346,870.3609754860697,11050.172955090824,2.37780770976069,30.188837949828983,148.26309725547569,1882.3602087806148,6.528067718387181,82.88087285903137,2.201701590230237,27.95298049060107,0.0018789307805328927,0.023855056327562296,11.887173714626856,150.9205136644348,0.010169906236382689,0.1291179476266444,32.65151639114266,414.5462785330086,1240.1912078255457,13397.319450411505,96.3803874417418,1217.1773543591926,150.64729675571417,491.81980552050334,39.99478156886798,381.1672903336572,162.60158404860533,407.85001730376445,844.3282202933556,10719.65900113468,699.040298654435,8875.071861299786,996172.6108720085,988075.0873187553
2041,7.160254948046981,7.160254948046977,3.808203399468876,3.8082033994688738,21.558292082694678,21.55829208269467,121.84064034959417,121.84064034959414,145.13926211411774,145.13926211411768,2.5742961558067448,2.5742961558067434,0.01646132991580312,0.016461329915803118,199.99996876700268,199.9999687670026,0.12546619812253534,0.12546619812253526,17.98946859440768,9212.041696826456,0.012326453269361918,6.312126503094384,0.8459017055633956,433.1690923593505,0.0788773031838974,40.391465820681226,0.027238085022596642,13.948070430933491,1.0426819113084931e-05,0.005339362412565364,0.06905574773337704,35.36204664339857,5.588238557161848e-05,0.028616235288012548,0.6544841549130176,335.1480502789948,221.58636648370202,9929.87249376812,2.4278743361600243,293.897250701896,145.90601186760566,365.594062338926,24.06537151801148,243.75342198933194,145.52655184240905,330.3057652387915,15.138190762658208,7751.960197616506,12.501496250951083,6401.762460747822,996787.7234354932,990316.1519313568
2042,7.659498254439824,7.659498254439824,3.5052794645882535,3.5052794645882535,16.414615913339077,16.41461591333908,118.57341364510013,118.57341364510016,141.42562795756302,141.42562795756302,2.18005725374547,2.1800572537454705,0.009427798530223944,0.009427798530223946,200.0000000023313,200.00000000233138,0.151552555354927,0.1515525553549271,567.9411981090565,10836.162524334879,1.3987386253588907,26.6875499152348,92.43236570709959,1763.584224292457,4.709555938325004,89.85703755080772,1.6192995586827634,30.895792120544126,0.0014636074279113739,0.027925228903056213,6.972001345035338,133.02387632069122,0.0023082425512783214,0.04404063574629846,21.285486148628827,406.12124650223154,875.6448083869102,13051.53262269758,61.3770182361001,1142.6740462926348,155.75617939260255,493.8967434308588,37.18276574750244,375.3233297857587,155.2138915847656,404.107773548702,547.2186369958479,10440.781733346597,452.39330517003606,8631.540370843482,996389.1718767392,988270.4824967781
2043,7.4124059046196304,7.41240590461963,8.088506906300143,8.088506906300141,12.732993653577003,12.732993653577001,113.72445093205674,113.72445093205675,140.42727427758263,140.4272742775826,0.31885610951255006,0.31885610951255,0.002211450039083019,0.0022114500390830196,199.99999999984595,199.99999999984598,1.7563621746492781,1.7563621746492784,892.8679644935322,13624.49839518082,3.20495910570435,48.905282671954794,196.20356395270446,2993.919872260961,7.525911138116841,114.83978404545968,2.5308283346028766,38.6185505074472,0.002678198841349166,0.040867314392486725,14.540075921654076,221.87070086309308,0.03471283850649414,0.5296919940365139,33.864014828900665,516.7395785696588,1314.666220369951,17204.39596989608,125.7707401246545,1915.885018197122,161.73143649388965,636.0573144812781,48.006985561832934,522.3328635492215,163.24219998731581,488.5205372196109,910.5599187803632,13894.464406253099,754.712772559573,11516.353332704717,996115.4548270012,985536.9432232227
2044,7.805033786747697,7.805033786747697,4.671864316169451,4.671864316169449,20.457487526393702,20.457487526393695,121.0245251859095,121.02452518590945,144.53329268489335,144.53329268489333,3.247585476703006,3.247585476703006,0.005768324755701694,0.005768324755701692,200.00000000009425,200.0000000000942,0.11185707243761539,0.11185707243761535,414.11109718436484,13989.636945018048,0.3580515589315698,12.095815231969873,24.67148186927544,833.4600946303498,2.200307394085436,74.33150625516784,0.7494679589354202,25.318772471249023,0.00012375995552622103,0.004180899420264996,2.0129373706890155,68.00171065317146,0.0011552436460147684,0.03902681985745184,15.127573558866976,511.0446529603261,646.6073529388548,15180.783606489682,18.907617597032548,562.2734899344065,153.89791514703327,492.16154359395324,32.873389961123785,371.1370184080438,153.1444329788976,434.37302508037385,354.39406542851157,11972.256586513511,292.53909115544315,9882.65155248466,996509.7504093427,986816.6265612781
2045,7.061038662691949,7.061038662691946,7.053238193401662,7.053238193401658,15.932307894480013,15.932307894480008,117.64090218130436,117.64090218130433,142.37966604508478,142.37966604508475,2.571569307203814,2.5715693072038133,0.004852417388397676,0.004852417388397675,199.9999999988754,199.99999999887532,0.13023998040487894,0.13023998040487886,788.1001854380954,11680.915961051242,1.5407059151037463,22.835746834670736,105.04561395286991,1556.9454383244617,5.761701796479553,85.3977143018986,1.9468561472495458,28.855548399137184,0.0006621791339369593,0.009814562865988419,8.237807803415112,122.09759930648117,0.002676089911564455,0.03966396904706309,29.32374213981011,434.62515797817196,1111.2630988085655,13670.778696105086,70.19693314867455,1014.8991895766159,159.8071477490488,493.69295888469975,42.16624556774447,376.05205670339546,160.65188381408274,412.847974279304,734.9769980667055,10893.544636016672,607.5497725896739,9004.867613158574,996228.8974156461,987855.8718287034
